Latitude,Longitude,Price_INR,Locality,SuperBuiltUpArea_sqft
22.460756,88.325557,18110000,Salt Lake,2470
19.019938,72.915043,12980000,Powai,881
13.111078,80.227485,17410000,Anna Nagar,1913
18.612339,73.81152,5230000,Viman Nagar,708
22.511345,88.367473,15720000,New Town,2461
19.14452,72.940212,23240000,Goregaon East,1518
28.377794,77.492617,12840000,Gurugram-Sector 56,1462
22.602091,88.443012,25930000,Tollygunge,2834
18.905892,72.880266,45900000,Navi Mumbai-Kharghar,2817
12.944208,80.22366,4930000,Anna Nagar,607
22.559202,88.315272,8750000,New Town,1005
23.015173,72.418344,13110000,Thaltej,2852
12.984827,77.793443,17390000,Electronic City,2083
13.076009,80.322531,13690000,OMR,1392
13.127842,80.334318,6250000,Adyar,808
12.91826,80.326195,13820000,OMR,1738
18.54785,73.874686,6470000,Wakad,837
18.990068,72.92975,18640000,Andheri West,1100
22.633827,88.418419,10690000,Salt Lake,1473
17.298016,78.571924,14470000,Gachibowli,2216
18.91058,72.864216,18310000,Vile Parle,1372
22.588485,88.350265,6100000,Tollygunge,846
13.182827,80.183186,22840000,Sholinganallur,1947
28.495895,77.233269,20810000,Dwarka,2078
17.301072,78.508087,9560000,Banjara Hills,1222
18.459355,73.943018,8070000,Aundh,998
19.254424,72.9073,24990000,Bandra West,1620
17.514,78.542656,28440000,Manikonda,3528
13.010917,80.195079,3900000,Adyar,466
23.006835,72.491417,6980000,Prahlad Nagar,1358
18.959661,72.845076,27920000,Powai,1608
28.766508,77.009822,12190000,Noida-Sector 62,1723
19.237537,72.87736,37670000,Mulund,2397
18.590486,73.943155,9100000,Kharadi,1019
19.075676,72.750398,21600000,Navi Mumbai-Kharghar,1388
13.074276,80.294543,4330000,Porur,559
19.0305,72.939305,43900000,Navi Mumbai-Kharghar,2683
13.022461,77.731563,11280000,Yelahanka,1198
22.541706,88.349729,27740000,Rajarhat,3641
17.512111,78.548121,7080000,Madhapur,925
19.141933,72.82739,30800000,Goregaon East,1831
22.536766,88.360222,25340000,Behala,3747
28.402063,77.386916,12960000,Dwarka,1446
13.182983,80.26174,22780000,Sholinganallur,2446
18.990215,72.764509,9100000,Bandra West,618
22.507322,88.421787,6770000,Salt Lake,869
23.051255,72.422012,6480000,Bopal,1147
19.297784,72.799729,27610000,Mulund,1514
23.080594,72.502764,9710000,Satellite,2022
19.051429,72.76925,44470000,Vile Parle,2629
18.52808,73.764686,21940000,Aundh,2942
22.553387,88.309684,19870000,Jadavpur,2122
19.20279,72.863685,32260000,Navi Mumbai-Kharghar,1761
18.562212,73.893673,4130000,Hinjawadi,609
22.480853,88.38432,20840000,New Town,2698
18.563434,73.761323,17630000,Wakad,2291
18.559388,73.751383,21780000,Kharadi,2444
22.964769,72.455813,12920000,Thaltej,2694
12.874705,77.504154,4430000,Banashankari,546
23.018229,72.612418,5080000,Vastrapur,1066
13.078504,80.279138,8350000,Anna Nagar,988
12.845767,77.504932,13940000,Indiranagar,1459
17.482305,78.457907,8620000,Gachibowli,1066
23.142766,72.656895,25200000,Vastrapur,5163
22.901712,72.515924,7650000,Bodakdev,1479
13.135416,77.592873,14840000,Koramangala,1461
23.147508,72.566572,9870000,Prahlad Nagar,2351
18.580135,73.911748,51190000,Hinjawadi,4464
28.71955,77.092,9520000,Dwarka,949
19.01796,72.779336,35010000,Andheri West,1812
13.074277,80.290653,15150000,Velachery,1931
23.139871,72.605574,9760000,Thaltej,1941
12.816476,77.655148,4830000,Hebbal,706
18.99445,72.770312,44090000,Navi Mumbai-Kharghar,3069
23.06285,72.610468,4800000,Maninagar,885
13.146387,77.736791,12810000,Whitefield,1413
28.387525,76.954282,14670000,Dwarka,1691
28.338461,77.298643,13960000,Noida-Sector 62,1748
28.537176,77.171404,27090000,Noida-Sector 62,2657
18.576741,73.821203,5120000,Hinjawadi,752
22.463221,88.48503,22790000,Salt Lake,2533
18.46032,73.769981,11650000,Viman Nagar,1438
13.096964,80.198878,22980000,Sholinganallur,2377
18.930155,72.813952,52710000,Mulund,2693
17.410256,78.362723,13780000,Gachibowli,1627
22.640151,88.349503,21870000,Behala,3076
28.555449,77.271753,22460000,Noida-Sector 62,2644
17.280977,78.442446,19590000,Manikonda,2378
17.452143,78.450028,15120000,Banjara Hills,1572
18.529646,73.789292,17300000,Kothrud,2065
17.436127,78.435449,22700000,Jubilee Hills,2667
23.106381,72.563649,10060000,Bodakdev,1746
19.140889,72.79929,61530000,Andheri West,3006
22.586369,88.485245,8640000,New Town,1022
13.12129,77.624761,5790000,Koramangala,707
12.970296,77.733054,10520000,HSR Layout,1258
28.680211,77.116975,8080000,Gurugram-Sector 56,874
22.967986,72.691599,9410000,Thaltej,1972
13.081602,80.173164,7600000,Velachery,837
18.628991,73.770465,12720000,Wakad,1664
17.293773,78.366576,9370000,Jubilee Hills,1077
22.527701,88.384076,4040000,Tollygunge,649
12.863123,77.730948,20530000,Indiranagar,2459
18.497832,73.902578,7630000,Kothrud,863
13.062472,80.30382,9100000,T Nagar,1203
13.012102,80.195139,6500000,Porur,864
22.575505,88.393095,26120000,Behala,2830
22.467308,88.440059,25610000,New Town,3558
18.466625,73.919161,22810000,Kharadi,2571
13.04908,80.2185,20070000,Porur,2262
22.52845,88.48607,24540000,New Town,2842
22.53817,88.455525,11640000,Salt Lake,1610
28.346804,77.17167,3940000,Noida-Sector 62,583
17.405398,78.451014,24580000,Jubilee Hills,3177
23.116772,72.443671,12520000,Thaltej,2320
22.488186,88.426861,13150000,Tollygunge,1762
22.471341,88.403191,7690000,Behala,1080
28.775928,77.492433,17970000,Faridabad-Sector 21,1817
23.040044,72.594205,13910000,Bodakdev,2888
28.775063,76.969572,20110000,Gurugram-Sector 56,1807
18.585571,73.866513,6860000,Kharadi,838
19.29363,72.890684,42970000,Thane West,2568
22.631947,88.419575,8290000,Salt Lake,1125
18.956795,72.828569,32090000,Vile Parle,1950
13.108822,80.189629,22480000,Adyar,2463
23.070736,72.586491,3400000,Bopal,659
13.072914,77.535577,46070000,Koramangala,4296
12.965023,80.335367,13710000,Sholinganallur,1741
13.080668,80.328398,12670000,T Nagar,1296
18.463994,73.914593,29880000,Wakad,3737
18.978471,72.774698,30100000,Andheri West,2087
18.995687,72.939038,38220000,Mulund,1949
22.645037,88.432532,27150000,Behala,3797
22.508146,88.331814,11360000,Jadavpur,1340
22.601632,88.451697,4730000,Rajarhat,669
22.934817,72.539199,3960000,Satellite,723
12.867354,77.700219,17520000,Marathahalli,2171
22.649537,88.328079,19110000,Salt Lake,2547
19.197893,72.938205,17500000,Andheri West,1084
28.603903,77.045375,32850000,Faridabad-Sector 21,3842
19.17427,72.921151,36600000,Vile Parle,2374
13.07016,80.165103,3800000,OMR,447
17.323211,78.44831,2960000,Jubilee Hills,453
28.744333,77.398063,21790000,Faridabad-Sector 21,2160
23.034368,72.603021,12010000,Bodakdev,2401
19.111635,72.766185,10370000,Vile Parle,690
19.117561,72.937991,38360000,Mulund,2200
28.689568,77.310519,26350000,Faridabad-Sector 21,3179
17.468681,78.507029,15150000,Banjara Hills,1747
23.074131,72.631803,6460000,Vastrapur,1193
18.576369,73.886942,16480000,Hinjawadi,1793
22.61466,88.399918,15600000,Behala,1800
28.710164,77.040652,18770000,Gurugram-Sector 56,2388
19.16034,72.902087,56590000,Mulund,3795
13.083807,80.265192,20680000,Sholinganallur,1719
22.546057,88.442225,16550000,Salt Lake,2364
12.981087,77.661578,18340000,Hebbal,1526
22.620671,88.428496,13300000,Tollygunge,1759
17.418893,78.516961,30470000,Manikonda,3383
17.300346,78.39934,11860000,Jubilee Hills,1433
19.207912,72.920031,71290000,Bandra West,4160
22.575774,88.351633,3910000,New Town,571
19.115273,72.889324,32900000,Powai,1726
17.537489,78.444006,12210000,Kukatpally,1778
23.128447,72.659476,10570000,Thaltej,2011
12.957037,77.773161,14910000,Marathahalli,1749
19.069125,72.807155,41740000,Bandra West,2024
12.80584,77.764017,6310000,Hebbal,699
19.039705,72.940173,26800000,Goregaon East,1842
17.478661,78.471582,4150000,Kukatpally,595
13.117119,80.167624,5440000,Anna Nagar,754
22.975894,72.634926,4370000,Vastrapur,948
12.941574,77.499488,5490000,Sarjapur Road,689
19.181384,72.78158,15450000,Bandra West,1002
12.891752,77.596478,17280000,Koramangala,1772
13.054802,77.583321,31060000,Hebbal,2849
12.962194,80.174251,22420000,Porur,2643
12.802739,77.644808,29190000,Sarjapur Road,2707
13.002854,80.257036,60610000,Anna Nagar,6132
18.467397,73.887166,29040000,Hinjawadi,2800
18.617014,73.829201,11450000,Baner,1683
28.754995,77.232129,29320000,Noida-Sector 62,3122
22.620513,88.359783,10350000,Tollygunge,1567
22.638479,88.374156,21390000,Jadavpur,2682
12.999628,77.54524,11810000,Sarjapur Road,1388
28.362495,76.930572,13640000,Faridabad-Sector 21,1506
17.321336,78.34337,5680000,Kukatpally,773
18.470352,73.830089,17760000,Hinjawadi,1919
17.503915,78.527394,13430000,Gachibowli,1847
22.523603,88.434761,22020000,Tollygunge,2589
22.603725,88.476888,25610000,Salt Lake,3107
28.364211,77.017674,28920000,Dwarka,2719
13.155001,80.331017,21690000,Porur,2280
12.838952,77.605021,20260000,Sarjapur Road,1893
23.0364,72.653667,11650000,Vastrapur,2686
22.460616,88.410462,9660000,Behala,1316
22.496381,88.454541,7820000,New Town,993
22.566581,88.396438,8010000,Salt Lake,1162
23.013386,72.649819,9640000,Maninagar,1692
18.621757,73.86733,30870000,Kothrud,3799
18.552347,73.90805,13610000,Kharadi,1529
17.38171,78.412376,18900000,Kukatpally,2376
18.607559,73.793135,15340000,Kharadi,1641
13.116632,80.340191,10060000,T Nagar,1058
28.450209,77.156266,36680000,Ghaziabad-Indirapuram,3640
12.894171,77.595268,25660000,Koramangala,2084
28.467786,77.486694,12150000,Dwarka,1240
23.107835,72.572605,7170000,Bopal,1089
12.827905,77.773987,11060000,Marathahalli,1031
18.628865,73.92331,21480000,Baner,2707
18.523193,73.86878,4790000,Viman Nagar,609
12.984621,77.707937,13560000,Banashankari,1360
18.510123,73.840657,24550000,Aundh,2656
17.255767,78.395839,17160000,Madhapur,2737
28.376264,77.354892,17980000,Dwarka,1689
19.057308,72.764241,30880000,Andheri West,1942
12.92528,77.782288,26830000,HSR Layout,2471
13.01249,77.680836,23090000,Yelahanka,2397
22.928645,72.681481,5940000,Bopal,1134
23.067191,72.659441,16470000,Maninagar,3779
28.52472,76.941027,29470000,Gurugram-Sector 56,2763
17.255529,78.360019,10510000,Madhapur,1161
13.096323,77.590512,7570000,Koramangala,934
22.948663,72.429933,3180000,Bodakdev,675
17.490311,78.55494,15130000,Gachibowli,1983
22.496941,88.315362,11780000,New Town,1643
13.054198,77.593222,17050000,Indiranagar,1679
13.086135,77.61057,19980000,Indiranagar,2007
22.599559,88.499776,27880000,Jadavpur,2771
28.76551,76.912791,19510000,Gurugram-Sector 56,2225
17.494762,78.58027,6760000,Kondapur,889
13.132846,80.155303,12980000,Adyar,1367
19.050446,72.815914,20520000,Mulund,1105
28.360718,76.981748,16860000,Noida-Sector 62,2035
18.640753,73.866638,9090000,Kharadi,1241
13.099395,77.450423,31180000,Marathahalli,3884
19.20884,72.856061,31600000,Vile Parle,2020
28.667086,77.295154,14840000,Dwarka,1613
28.741897,76.944631,23710000,Noida-Sector 76,2480
18.642635,73.84121,31330000,Baner,3160
13.114835,80.254953,19510000,Velachery,2343
13.134948,77.759751,9070000,Sarjapur Road,971
19.207008,72.778309,39500000,Andheri West,2205
18.607756,73.816258,11220000,Kothrud,1580
17.545232,78.494376,5690000,Gachibowli,699
28.43818,77.252537,19080000,Ghaziabad-Indirapuram,2584
19.062706,72.814235,23780000,Powai,1825
28.740964,77.305976,47920000,Gurugram-Sector 56,6250
17.333131,78.555,12010000,Manikonda,1428
18.549376,73.833328,17590000,Aundh,2260
22.97063,72.470889,7020000,Vastrapur,1370
12.9737,80.246414,16620000,Porur,2423
12.997478,80.23752,7600000,Adyar,850
18.986555,72.879233,14560000,Mulund,941
28.621657,77.449605,14260000,Noida-Sector 76,1758
18.909956,72.767008,6890000,Vile Parle,559
23.038352,72.670461,13430000,Maninagar,2111
23.074769,72.481775,8640000,Bopal,1543
17.404593,78.53847,6070000,Madhapur,730
28.300587,77.208662,6210000,Gurugram-Sector 56,602
23.024091,72.621073,6440000,Maninagar,1248
13.003965,80.226716,31510000,Adyar,3290
17.346069,78.448921,27840000,Gachibowli,2867
22.936339,72.532412,17830000,Prahlad Nagar,3000
18.915953,72.781239,6890000,Goregaon East,478
13.187523,80.246356,24890000,Porur,2887
17.539943,78.37068,22280000,Jubilee Hills,2691
22.463981,88.372028,16080000,Rajarhat,1947
17.375511,78.558473,10070000,Kondapur,1456
22.984647,72.422808,8110000,Vastrapur,1596
17.487801,78.526391,10990000,Madhapur,1501
18.614776,73.803192,15440000,Viman Nagar,1791
12.993652,80.182643,21580000,Porur,2330
18.647299,73.818654,12240000,Baner,1492
13.026524,80.156355,4800000,T Nagar,611
12.928091,77.526461,37790000,HSR Layout,3720
22.472947,88.402789,15610000,Behala,2007
22.576135,88.453007,7180000,New Town,724
13.170353,80.222339,32520000,Sholinganallur,2657
12.95277,80.242336,4900000,Porur,624
28.587857,77.254054,16640000,Ghaziabad-Indirapuram,1784
18.909171,72.927471,40180000,Goregaon East,2736
18.640821,73.901938,22340000,Baner,2524
18.999859,72.793241,25010000,Goregaon East,1584
13.134517,80.342771,15840000,Velachery,1974
28.365135,77.140195,40880000,Gurugram-DLF Phase 3,3280
17.474555,78.306641,12760000,Jubilee Hills,1548
17.277815,78.586584,28600000,Manikonda,2955
12.990259,77.474372,62320000,Electronic City,6764
18.477638,73.766909,9430000,Aundh,1206
19.069025,72.931889,33300000,Powai,2368
17.46409,78.532161,24080000,Kukatpally,3280
18.585027,73.854348,20260000,Viman Nagar,1940
17.41787,78.551635,19620000,Banjara Hills,2206
23.080634,72.562247,7470000,Vastrapur,1610
18.572291,73.945339,16320000,Wakad,1659
23.090014,72.572427,25440000,Vastrapur,4716
18.61491,73.89667,34980000,Baner,3418
28.61315,77.351645,17670000,Gurugram-DLF Phase 3,1668
22.555864,88.423348,13650000,Tollygunge,1614
28.618948,77.360448,19750000,Faridabad-Sector 21,2186
22.569314,88.351434,39660000,Jadavpur,5688
17.395303,78.429224,11030000,Kondapur,1305
12.92067,77.795578,15360000,Whitefield,1749
17.482359,78.369658,9630000,Madhapur,1062
22.928948,72.501409,7080000,Prahlad Nagar,1470
13.068247,77.459069,4440000,Sarjapur Road,555
18.532357,73.837604,12680000,Kharadi,1174
22.624556,88.314608,18510000,Salt Lake,2714
12.919042,80.166374,26770000,OMR,2522
23.047656,72.643467,10220000,Maninagar,2203
22.467115,88.420114,16240000,Rajarhat,2492
19.138706,72.775495,16570000,Mulund,1019
18.51178,73.828096,14810000,Kothrud,1788
12.894804,77.54035,29220000,HSR Layout,2944
18.638064,73.923099,22590000,Viman Nagar,2475
22.479819,88.362163,15480000,Behala,1805
22.919758,72.599538,4350000,Satellite,1042
13.005758,80.242272,17010000,OMR,2005
17.401976,78.551361,8740000,Manikonda,1075
18.473532,73.812439,18980000,Baner,1549
22.945246,72.606232,9420000,Satellite,1654
18.486341,73.800475,20920000,Wakad,2623
18.933265,72.832154,28970000,Mulund,2159
18.491724,73.905112,48780000,Viman Nagar,4857
13.023809,80.200223,21690000,OMR,2318
17.387421,78.429705,12210000,Manikonda,1654
12.944798,77.736005,11800000,Banashankari,1601
22.534859,88.460385,18870000,Jadavpur,2531
17.369509,78.563548,15910000,Banjara Hills,1904
22.92184,72.400392,4870000,Maninagar,1116
28.373318,76.932211,22770000,Dwarka,2420
22.454585,88.461712,20030000,Salt Lake,2456
18.549646,73.937035,19930000,Kharadi,2551
22.542488,88.386572,3790000,Salt Lake,611
13.148547,77.790101,22860000,Electronic City,2522
12.982554,80.30897,21940000,Velachery,2350
22.519318,88.406137,6750000,Salt Lake,918
17.443956,78.505668,21270000,Manikonda,2371
22.458214,88.48349,11990000,Tollygunge,1497
13.057831,77.734282,27190000,Whitefield,2698
17.482957,78.429278,16990000,Kondapur,2559
28.481765,77.161085,19150000,Dwarka,1778
18.937396,72.893639,28410000,Goregaon East,2306
22.908245,72.612449,9580000,Prahlad Nagar,2374
18.610877,73.89783,17550000,Viman Nagar,2147
17.340706,78.482815,5350000,Jubilee Hills,704
22.641747,88.324347,9560000,New Town,1524
18.515572,73.827008,6690000,Wakad,694
19.284852,72.821026,26280000,Andheri West,1698
22.616591,88.441914,9220000,New Town,1011
13.08544,80.154186,10060000,Velachery,943
28.355116,77.499006,11000000,Gurugram-Sector 56,1443
12.985404,77.706927,12210000,Koramangala,1359
28.689529,76.959116,12380000,Gurugram-Sector 56,1409
22.538167,88.322264,8520000,Jadavpur,1100
18.466792,73.825685,16100000,Kharadi,2054
17.510805,78.440692,11430000,Kukatpally,1486
19.099838,72.831243,19700000,Powai,1234
17.495231,78.344789,8790000,Kukatpally,1140
17.384782,78.594113,14420000,Kukatpally,2122
22.534046,88.417054,14220000,Behala,2339
13.077267,80.282891,21990000,T Nagar,2405
19.020507,72.810362,9990000,Mulund,737
13.141976,80.257421,24000000,Adyar,3397
23.142783,72.496288,9060000,Maninagar,1838
12.899572,77.621567,25570000,Yelahanka,2725
17.250137,78.351137,29260000,Banjara Hills,4091
22.559761,88.413164,14620000,Tollygunge,1801
17.517009,78.345644,9130000,Kondapur,1028
12.834431,77.471573,12950000,Hebbal,1630
23.018522,72.408891,13930000,Bopal,2774
18.907468,72.884643,10150000,Goregaon East,627
17.300778,78.578372,16020000,Gachibowli,2408
23.079979,72.503854,8340000,Maninagar,1931
19.033124,72.770164,13880000,Thane West,1071
12.88304,77.497008,17060000,Whitefield,1725
28.511556,77.354452,12170000,Faridabad-Sector 21,1106
19.280734,72.893053,44480000,Bandra West,1921
18.917355,72.822245,31860000,Powai,1830
18.534704,73.89711,10260000,Viman Nagar,1057
18.595583,73.75801,14860000,Kothrud,1653
22.642707,88.314941,18240000,New Town,3076
22.583217,88.485113,15710000,Tollygunge,2040
18.614745,73.942238,46330000,Viman Nagar,5591
13.139428,80.195516,7650000,Anna Nagar,889
18.466135,73.913376,11370000,Kharadi,1400
22.934377,72.513754,14170000,Thaltej,2800
12.925581,80.205042,3690000,Sholinganallur,494
22.942849,72.555361,14310000,Prahlad Nagar,2595
28.517381,77.131919,18170000,Noida-Sector 62,2218
18.611965,73.820846,22140000,Viman Nagar,2266
17.543559,78.533096,12680000,Banjara Hills,1595
28.654815,77.072738,22000000,Noida-Sector 76,2605
28.55232,77.474201,6400000,Noida-Sector 76,697
22.648956,88.391361,14270000,Rajarhat,2148
22.989024,72.40129,5640000,Satellite,1328
18.57778,73.929024,11560000,Aundh,1262
12.950205,80.152752,18930000,Porur,2357
17.520377,78.417248,58610000,Gachibowli,5653
17.507494,78.571276,16860000,Manikonda,1745
19.129996,72.925763,24900000,Mulund,1749
22.991051,72.667308,8380000,Maninagar,1787
13.087404,77.791438,22070000,Banashankari,2321
18.54764,73.811774,16550000,Aundh,2133
13.164714,80.275553,12770000,Porur,1326
28.761498,77.110664,14310000,Faridabad-Sector 21,1484
18.615374,73.843483,22000000,Hinjawadi,2094
22.980846,72.556921,10150000,Satellite,2228
18.499489,73.947402,25210000,Kothrud,2105
22.586801,88.407336,7910000,Jadavpur,1033
22.918808,72.41244,3850000,Bodakdev,676
22.601344,88.467637,15140000,Behala,1897
28.578631,77.041366,6220000,Faridabad-Sector 21,725
19.006502,72.842534,20540000,Powai,1321
19.140206,72.779608,37480000,Bandra West,2655
12.937304,77.551535,30700000,Yelahanka,2847
23.035102,72.51164,7540000,Vastrapur,1617
18.579701,73.944428,4900000,Baner,632
18.539541,73.812955,34370000,Wakad,3617
17.413537,78.366204,21970000,Jubilee Hills,2927
13.040351,80.336766,20870000,Velachery,2701
19.128346,72.908551,21290000,Goregaon East,1557
17.46866,78.415901,12020000,Kukatpally,1293
13.063339,80.258891,43240000,Anna Nagar,3247
28.375951,76.943918,27080000,Faridabad-Sector 21,2350
22.994055,72.502826,6960000,Satellite,1396
18.648253,73.893799,9230000,Kharadi,952
23.041,72.617664,7770000,Bodakdev,1589
12.969165,77.732422,24100000,Yelahanka,2170
18.556833,73.764599,16070000,Wakad,1734
18.576944,73.858605,7700000,Aundh,959
22.636397,88.396634,15980000,Jadavpur,1861
13.08582,80.325282,9100000,OMR,1096
